receipt_number,word,POS,tag,
11_26,=,JJ,EXTRA,
11_26,3,CD,AMOUNT,
11_26,toffee:1pcs,JJ,PRODUCT_NAME,
11_26,CS00502,NNP,BATCH_CODE,
11_26,:,:,EXTRA,
11_26,1,CD,QTY,
11_26,+//0A7//9AL///QC9-,$,EXTRA,
11_26,2,CD,UNIT_PRICE,
11_26,=,NNP,EXTRA,
11_26,2,CD,AMOUNT,
11_26,No,NNP,TOTAL_ITEMS,
11_26,of,IN,TOTAL_ITEMS,
11_26,items,NNS,TOTAL_ITEMS,
11_26,:,:,TOTAL_ITEMS,
11_26,2,CD,TOTAL_ITEMS,
11_26,Total,NN,TOTAL,
11_26,:,:,TOTAL,
11_26,RS,JJ,TOTAL,
11_26,5,CD,TOTAL,
11_26,PAID,VBN,CASH,
11_26,by,IN,CASH,
11_26,CASH,NNP,CASH,
11_26,:,:,CASH,
11_26,RS,NNP,CASH,
11_26,5,CD,CASH,
11_26,Changes,NNS,BALANCE,
11_26,:,:,BALANCE,
11_26,RS,NNP,BALANCE,
11_26,0,CD,BALANCE,
11_26,Thank,NNP,EXTRA,
11_26,You,PRP,EXTRA,
11_26,For,IN,EXTRA,
11_26,Shopping,VBG,EXTRA,
11_26,Notice,NNP,EXTRA,
11_26,Any,NNP,EXTRA,
11_26,Discrepancy,NNP,EXTRA,
11_26,",",",",EXTRA,
11_26,return,VBP,EXTRA,
11_26,the,DT,EXTRA,
11_26,item,NN,EXTRA,
11_26,(,(,EXTRA,
11_26,exchangeable*,NN,EXTRA,
11_26,),),EXTRA,
11_26,&,CC,EXTRA,
11_26,bill,NN,EXTRA,
11_26,within,IN,EXTRA,
11_26,7,CD,EXTRA,
11_26,days,NNS,EXTRA,
11_26,Designed,VBN,EXTRA,
11_26,by,IN,EXTRA,
11_26,NVM,NNP,EXTRA,
11_26,SOLUTIONS,NNP,EXTRA,
11_26,776843023,CD,EXTRA,
11_26,113159693,CD,EXTRA,
11_22,Mega,NNP,SHOP_NAME,
11_22,Mall,NNP,SHOP_NAME,
11_22,Super,NNP,SHOP_NAME,
11_22,Market,NNP,SHOP_ADDRESS,
11_22,114,CD,SHOP_ADDRESS,
11_22,",",",",SHOP_ADDRESS,
11_22,Navalar,NNP,SHOP_ADDRESS,
11_22,Road,NNP,SHOP_ADDRESS,
11_22,",",",",SHOP_ADDRESS,
11_22,Jaffna,NNP,SHOP_ADDRESS,
11_22,Tel,NNP,TELEPHONE_NUMBER,
11_22,:021,VBD,TELEPHONE_NUMBER,
11_22,222,CD,TELEPHONE_NUMBER,
11_22,4343,CD,TELEPHONE_NUMBER,
11_22,"March,20,2019,17:56",NNP,TIME,
11_22,Ref,NNP,INVOICE_NUMBER,
11_22,277786,CD,INVOICE_NUMBER,
11_22,User,NNP,USER,
11_22,sivaa,NN,USER,
11_22,himalaya,NN,PRODUCT_NAME,
11_22,:,:,PRODUCT_NAME,
11_22,purifying,NN,PRODUCT_NAME,
11_22,neem,JJ,PRODUCT_NAME,
11_22,:,:,PRODUCT_NAME,
11_22,50ml,CD,PRODUCT_NAME,
11_22,PS00362,NN,BATCH_CODE,
11_22,:,:,EXTRA,
11_22,1,CD,QTY,
11_22,+//0A7//9AL///QC9-,$,EXTRA,
11_22,285,CD,UNIT_PRICE,
11_22,=,$,EXTRA,
11_22,285,CD,AMOUNT,
11_22,v.s.s,NN,PRODUCT_NAME,
11_22,gingelly,RB,PRODUCT_NAME,
11_22,oil:200ml,JJ,PRODUCT_NAME,
11_22,OI00533,NNP,BATCH_CODE,
11_22,:,:,EXTRA,
11_22,1,CD,QTY,
11_22,+//0A7//9AL///QC9-,VBD,EXTRA,
11_22,200,CD,UNIT_PRICE,
11_22,200,CD,AMOUNT,
11_22,No,NN,TOTAL_ITEMS,
11_22,of,IN,TOTAL_ITEMS,
11_22,items,NNS,TOTAL_ITEMS,
11_22,:,:,TOTAL_ITEMS,
11_22,2,CD,TOTAL_ITEMS,
11_22,Total,NN,TOTAL,
11_22,:,:,TOTAL,
11_22,RS,JJ,TOTAL,
11_22,485,CD,TOTAL,
11_22,PAID,VBN,CASH,
11_22,by,IN,CASH,
11_22,CASH,NNP,CASH,
11_22,:,:,CASH,
11_22,RS,NNP,CASH,
11_22,500,CD,CASH,
11_22,Changes,NNS,BALANCE,
11_22,:,:,BALANCE,
11_22,RS,NNP,BALANCE,
11_22,15,CD,BALANCE,
11_22,Thank,NNP,EXTRA,
11_22,You,PRP,EXTRA,
11_22,For,IN,EXTRA,
11_22,Shopping,VBG,EXTRA,
11_22,Notice,NNP,EXTRA,
11_22,Any,NNP,EXTRA,
11_22,Discrepancy,NNP,EXTRA,
11_22,",",",",EXTRA,
11_22,return,VBP,EXTRA,
11_22,the,DT,EXTRA,
11_22,item,NN,EXTRA,
11_22,(,(,EXTRA,
11_22,exchangeable*,NN,EXTRA,
11_22,),),EXTRA,
11_22,&,CC,EXTRA,
11_22,bill,NN,EXTRA,
11_22,within,IN,EXTRA,
11_22,7,CD,EXTRA,
11_22,days,NNS,EXTRA,
11_22,Designed,VBN,EXTRA,
11_22,by,IN,EXTRA,
11_22,NVM,NNP,EXTRA,
11_22,SOLUTIONS,NNP,EXTRA,
11_22,776843023,CD,EXTRA,
11_22,113159693,CD,EXTRA,
11_24,Mega,NNP,SHOP_NAME,
11_24,Mall,NNP,SHOP_NAME,
11_24,Super,NNP,SHOP_NAME,
11_24,Market,NNP,SHOP_ADDRESS,
11_24,114,CD,SHOP_ADDRESS,
11_24,",",",",SHOP_ADDRESS,
11_24,Navalar,NNP,SHOP_ADDRESS,
11_24,Road,NNP,SHOP_ADDRESS,
11_24,",",",",SHOP_ADDRESS,
11_24,Jaffna,NNP,SHOP_ADDRESS,
11_24,Tel,NNP,TELEPHONE_NUMBER,
11_24,:021,VBD,TELEPHONE_NUMBER,
11_24,222,CD,TELEPHONE_NUMBER,
11_24,4343,CD,TELEPHONE_NUMBER,
11_24,"March,20,2019,17:30",NNP,TIME,
11_24,Ref,NNP,INVOICE_NUMBER,
11_24,277771,CD,INVOICE_NUMBER,
11_24,User,NNP,USER,
11_24,sivaa,VBD,USER,
11_24,toffee:1pcs,JJ,PRODUCT_NAME,
11_24,CS00502,NNP,BATCH_CODE,
11_24,:,:,EXTRA,
11_24,1,CD,QTY,
11_24,+//0A7//9AL///QC9-,$,EXTRA,
11_24,2,CD,UNIT_PRICE,
11_24,=,NNP,EXTRA,
11_24,2,CD,AMOUNT,
11_24,No,NNP,TOTAL_ITEMS,
11_24,of,IN,TOTAL_ITEMS,
11_24,items,NNS,TOTAL_ITEMS,
11_24,:,:,TOTAL_ITEMS,
11_24,1,CD,TOTAL_ITEMS,
11_24,Total,NN,TOTAL,
11_24,:,:,TOTAL,
11_24,RS,JJ,TOTAL,
11_24,2,CD,TOTAL,
11_24,PAID,VBN,CASH,
11_24,by,IN,CASH,
11_24,CASH,NNP,CASH,
11_24,:,:,CASH,
11_24,RS,NNP,CASH,
11_24,2,CD,CASH,
11_24,Changes,NNS,BALANCE,
11_24,:,:,BALANCE,
11_24,RS,NNP,BALANCE,
11_24,0,CD,BALANCE,
11_24,Thank,NNP,EXTRA,
11_24,You,PRP,EXTRA,
11_24,For,IN,EXTRA,
11_24,Shopping,VBG,EXTRA,
11_24,Notice,NNP,EXTRA,
11_24,Any,NNP,EXTRA,
11_24,Discrepancy,NNP,EXTRA,
11_24,",",",",EXTRA,
11_24,return,VBP,EXTRA,
11_24,the,DT,EXTRA,
11_24,item,NN,EXTRA,
11_24,(,(,EXTRA,
11_24,exchangeable*,NN,EXTRA,
11_24,),),EXTRA,
11_24,&,CC,EXTRA,
11_24,bill,NN,EXTRA,
11_24,within,IN,EXTRA,
11_24,7,CD,EXTRA,
11_24,days,NNS,EXTRA,
11_24,Designed,VBN,EXTRA,
11_24,by,IN,EXTRA,
11_24,NVM,NNP,EXTRA,
11_24,SOLUTIONS,NNP,EXTRA,
11_24,776843023,CD,EXTRA,
11_24,113159693,CD,EXTRA,
21_30,Mega,NNP,SHOP_NAME,
21_30,Mall,NNP,SHOP_NAME,
21_30,Super,NNP,SHOP_NAME,
21_30,Market,NNP,SHOP_ADDRESS,
21_30,114,CD,SHOP_ADDRESS,
21_30,",",",",SHOP_ADDRESS,
21_30,Navalar,NNP,SHOP_ADDRESS,
21_30,Road,NNP,SHOP_ADDRESS,
21_30,",",",",SHOP_ADDRESS,
21_30,Jaffna,NNP,SHOP_ADDRESS,
21_30,Tel,NNP,TELEPHONE_NUMBER,
21_30,:021,VBD,TELEPHONE_NUMBER,
21_30,222,CD,TELEPHONE_NUMBER,
21_30,4343,CD,TELEPHONE_NUMBER,
21_30,"April,06,2019,08:06",NNP,TIME,
21_30,Ref,NNP,INVOICE_NUMBER,
21_30,282595,CD,INVOICE_NUMBER,
21_30,User,NNP,USER,
21_30,sivaa,NN,USER,
21_30,dialog,NN,PRODUCT_NAME,
21_30,card:100/=,JJ,PRODUCT_NAME,
21_30,RD00006,NNP,BATCH_CODE,
21_30,:,:,EXTRA,
21_30,1,CD,QTY,
21_30,+//0A7//9AL///QC9-,$,EXTRA,
21_30,100,CD,UNIT_PRICE,
21_30,=,$,EXTRA,
21_30,100,CD,AMOUNT,
21_30,dialog,NN,PRODUCT_NAME,
21_30,card:50/=,JJ,PRODUCT_NAME,
21_30,RD00003,NNP,BATCH_CODE,
21_30,:,:,EXTRA,
21_30,1,CD,QTY,
21_30,+//0A7//9AL///QC9-,$,EXTRA,
21_30,50,CD,UNIT_PRICE,
21_30,=,NNP,EXTRA,
21_30,50,CD,AMOUNT,
21_30,No,NNP,TOTAL_ITEMS,
21_30,of,IN,TOTAL_ITEMS,
21_30,items,NNS,TOTAL_ITEMS,
21_30,:,:,TOTAL_ITEMS,
21_30,2,CD,TOTAL_ITEMS,
21_30,Total,NN,TOTAL,
21_30,:,:,TOTAL,
21_30,RS,JJ,TOTAL,
21_30,150,CD,TOTAL,
21_30,PAID,VBN,CASH,
21_30,by,IN,CASH,
21_30,CASH,NNP,CASH,
21_30,:,:,CASH,
21_30,RS,NNP,CASH,
21_30,5000,CD,CASH,
21_30,Changes,NNS,BALANCE,
21_30,:,:,BALANCE,
21_30,RS,NNP,BALANCE,
21_30,4850,CD,BALANCE,
21_30,Thank,NNP,EXTRA,
21_30,You,PRP,EXTRA,
21_30,For,IN,EXTRA,
21_30,Shopping,VBG,EXTRA,
21_30,Notice,NNP,EXTRA,
21_30,Any,NNP,EXTRA,
21_30,Discrepancy,NNP,EXTRA,
21_30,",",",",EXTRA,
21_30,return,VBP,EXTRA,
21_30,the,DT,EXTRA,
21_30,item,NN,EXTRA,
21_30,(,(,EXTRA,
21_30,exchangeable*,NN,EXTRA,
21_30,),),EXTRA,
21_30,&,CC,EXTRA,
21_30,bill,NN,EXTRA,
21_30,within,IN,EXTRA,
21_30,7,CD,EXTRA,
21_30,days,NNS,EXTRA,
21_30,Designed,VBN,EXTRA,
21_30,by,IN,EXTRA,
21_30,NVM,NNP,EXTRA,
21_30,SOLUTIONS,NNP,EXTRA,
21_30,776843023,CD,EXTRA,
21_30,113159693,CD,EXTRA,
21_34,Mega,NNP,SHOP_NAME,
21_34,Mall,NNP,SHOP_NAME,
21_34,Super,NNP,SHOP_NAME,
21_34,Market,NNP,SHOP_ADDRESS,
21_34,114,CD,SHOP_ADDRESS,
21_34,",",",",SHOP_ADDRESS,
21_34,Navalar,NNP,SHOP_ADDRESS,
21_34,Road,NNP,SHOP_ADDRESS,
21_34,",",",",SHOP_ADDRESS,
21_34,Jaffna,NNP,SHOP_ADDRESS,
21_34,Tel,NNP,TELEPHONE_NUMBER,
21_34,:021,VBD,TELEPHONE_NUMBER,
21_34,222,CD,TELEPHONE_NUMBER,
21_34,4343,CD,TELEPHONE_NUMBER,
21_34,"April,08,2019,14.37",NNP,TIME,
21_34,Ref,NNP,INVOICE_NUMBER,
21_34,283360,CD,INVOICE_NUMBER,
21_34,User,NNP,USER,
21_34,sivaa,VBD,USER,
21_34,chocolate:rave:26g,JJ,PRODUCT_NAME,
21_34,CS00202,NNP,BATCH_CODE,
21_34,:,:,EXTRA,
21_34,1,CD,QTY,
21_34,+//0A7//9AL///QC9-,$,EXTRA,
21_34,30,CD,UNIT_PRICE,
21_34,=,JJ,EXTRA,
21_34,30,CD,AMOUNT,
21_34,cup:elephant:chocolate:80ml,JJ,PRODUCT_NAME,
21_34,IC00127,NNP,BATCH_CODE,
21_34,:,:,EXTRA,
21_34,2,CD,QTY,
21_34,+//0A7//9AL///QC9-,$,EXTRA,
21_34,35,CD,UNIT_PRICE,
21_34,=,JJ,EXTRA,
21_34,70,CD,AMOUNT,
21_34,cup:elephant:pani:cadju:80ml,JJ,PRODUCT_NAME,
21_34,IO00109,NNP,BATCH_CODE,
21_34,:,:,EXTRA,
21_34,1,CD,QTY,
21_34,+//0A7//9AL///QC9-,$,EXTRA,
21_34,50,CD,UNIT_PRICE,
21_34,=,NNP,EXTRA,
21_34,50,CD,AMOUNT,
21_34,No,NNP,TOTAL_ITEMS,
21_34,of,IN,TOTAL_ITEMS,
21_34,items,NNS,TOTAL_ITEMS,
21_34,:,:,TOTAL_ITEMS,
21_34,3,CD,TOTAL_ITEMS,
21_34,Total,NN,TOTAL,
21_34,:,:,TOTAL,
21_34,RS,JJ,TOTAL,
21_34,150,CD,TOTAL,
21_34,PAID,VBN,CASH,
21_34,by,IN,CASH,
21_34,CASH,NNP,CASH,
21_34,:,:,CASH,
21_34,RS,NNP,CASH,
21_34,200,CD,CASH,
21_34,Changes,NNS,BALANCE,
21_34,:,:,BALANCE,
21_34,RS,NNP,BALANCE,
21_34,50,CD,BALANCE,
21_34,Thank,NNP,EXTRA,
21_34,You,PRP,EXTRA,
21_34,For,IN,EXTRA,
21_34,Shopping,VBG,EXTRA,
21_34,Notice,NNP,EXTRA,
21_34,Any,NNP,EXTRA,
21_34,Discrepancy,NNP,EXTRA,
21_34,",",",",EXTRA,
21_34,return,VBP,EXTRA,
21_34,the,DT,EXTRA,
21_34,item,NN,EXTRA,
21_34,(,(,EXTRA,
21_34,exchangeable*,NN,EXTRA,
21_34,),),EXTRA,
21_34,&,CC,EXTRA,
21_34,bill,NN,EXTRA,
21_34,within,IN,EXTRA,
21_34,7,CD,EXTRA,
21_34,days,NNS,EXTRA,
21_34,Designed,VBN,EXTRA,
21_34,by,IN,EXTRA,
21_34,NVM,NNP,EXTRA,
21_34,SOLUTIONS,NNP,EXTRA,
21_34,776843023,CD,EXTRA,
21_34,113159693,CD,EXTRA,
11_27,Mega,NNP,SHOP_NAME,
11_27,Mall,NNP,SHOP_NAME,
11_27,Super,NNP,SHOP_NAME,
11_27,Market,NNP,SHOP_ADDRESS,
11_27,114,CD,SHOP_ADDRESS,
11_27,",",",",SHOP_ADDRESS,
11_27,Navalar,NNP,SHOP_ADDRESS,
11_27,Road,NNP,SHOP_ADDRESS,
11_27,",",",",SHOP_ADDRESS,
11_27,Jaffna,NNP,SHOP_ADDRESS,
11_27,Tel,NNP,TELEPHONE_NUMBER,
11_27,:021,VBD,TELEPHONE_NUMBER,
11_27,222,CD,TELEPHONE_NUMBER,
11_27,4343,CD,TELEPHONE_NUMBER,
11_27,"March,20,2019,14:04",NNP,TIME,
11_27,Ref,NNP,INVOICE_NUMBER,
11_27,277690,CD,INVOICE_NUMBER,
11_27,User,NNP,USER,
11_27,sivaa,NN,USER,
11_27,himalaya,NN,PRODUCT_NAME,
11_27,:,:,PRODUCT_NAME,
11_27,purifying,NN,PRODUCT_NAME,
11_27,neem,JJ,PRODUCT_NAME,
11_27,:,:,PRODUCT_NAME,
11_27,50ml,CD,PRODUCT_NAME,
11_27,PS00362,NN,BATCH_CODE,
11_27,:,:,EXTRA,
11_27,1,CD,QTY,
11_27,+//0A7//9AL///QC9-,$,EXTRA,
11_27,285,CD,UNIT_PRICE,
11_27,=,NNP,EXTRA,
11_27,285,CD,AMOUNT,
11_27,No,NNP,TOTAL_ITEMS,
11_27,of,IN,TOTAL_ITEMS,
11_27,items,NNS,TOTAL_ITEMS,
11_27,:,:,TOTAL_ITEMS,
11_27,1,CD,TOTAL_ITEMS,
11_27,Total,NN,TOTAL,
11_27,:,:,TOTAL,
11_27,RS,JJ,TOTAL,
11_27,285,CD,TOTAL,
11_27,PAID,VBN,CASH,
11_27,by,IN,CASH,
11_27,CASH,NNP,CASH,
11_27,:,:,CASH,
11_27,RS,NNP,CASH,
11_27,500,CD,CASH,
11_27,Changes,NNS,BALANCE,
11_27,:,:,BALANCE,
11_27,RS,NNP,BALANCE,
11_27,215,CD,BALANCE,
11_27,Thank,NNP,EXTRA,
11_27,You,PRP,EXTRA,
11_27,For,IN,EXTRA,
11_27,Shopping,VBG,EXTRA,
11_27,Notice,NNP,EXTRA,
11_27,Any,NNP,EXTRA,
11_27,Discrepancy,NNP,EXTRA,
11_27,",",",",EXTRA,
11_27,return,VBP,EXTRA,
11_27,the,DT,EXTRA,
11_27,item,NN,EXTRA,
11_27,(,(,EXTRA,
11_27,exchangeable*,NN,EXTRA,
11_27,),),EXTRA,
11_27,&,CC,EXTRA,
11_27,bill,NN,EXTRA,
11_27,within,IN,EXTRA,
11_27,7,CD,EXTRA,
11_27,days,NNS,EXTRA,
11_27,Designed,VBN,EXTRA,
11_27,by,IN,EXTRA,
11_27,NVM,NNP,EXTRA,
11_27,SOLUTIONS,NNP,EXTRA,
11_27,776843023,CD,EXTRA,
11_27,113159693,CD,EXTRA,
21_36,Mega,NNP,SHOP_NAME,
21_36,Mall,NNP,SHOP_NAME,
21_36,Super,NNP,SHOP_NAME,
21_36,Market,NNP,SHOP_ADDRESS,
21_36,114,CD,SHOP_ADDRESS,
21_36,",",",",SHOP_ADDRESS,
21_36,Navalar,NNP,SHOP_ADDRESS,
21_36,Road,NNP,SHOP_ADDRESS,
21_36,",",",",SHOP_ADDRESS,
21_36,Jaffna,NNP,SHOP_ADDRESS,
21_36,Tel,NNP,TELEPHONE_NUMBER,
21_36,:021,VBD,TELEPHONE_NUMBER,
21_36,222,CD,TELEPHONE_NUMBER,
21_36,4343,CD,TELEPHONE_NUMBER,
21_36,"April,07,2019,16.38",NNP,TIME,
21_36,Ref,NNP,INVOICE_NUMBER,
21_36,283087,CD,INVOICE_NUMBER,
21_36,User,NNP,USER,
21_36,sivaa,VBD,USER,
21_36,7up:750ml,JJ,PRODUCT_NAME,
21_36,BV00188,NNP,BATCH_CODE,
21_36,:,:,EXTRA,
21_36,1,CD,QTY,
21_36,+//0A7//9AL///QC9-,$,EXTRA,
21_36,120,CD,UNIT_PRICE,
21_36,=,$,EXTRA,
21_36,120,CD,AMOUNT,
21_36,goldleaf,JJ,PRODUCT_NAME,
21_36,cigarette:1pcs,JJ,PRODUCT_NAME,
21_36,GY00080,NNP,BATCH_CODE,
21_36,:,:,EXTRA,
21_36,4,CD,QTY,
21_36,+//0A7//9AL///QC9-,$,EXTRA,
21_36,70,CD,UNIT_PRICE,
21_36,=,$,EXTRA,
21_36,280,CD,AMOUNT,
21_36,special,JJ,PRODUCT_NAME,
21_36,mixture:am,JJ,PRODUCT_NAME,
21_36,industries:250g:706,JJ,PRODUCT_NAME,
21_36,SN00215,NN,BATCH_CODE,
21_36,:,:,EXTRA,
21_36,1,CD,QTY,
21_36,+//0A7//9AL///QC9-,$,EXTRA,
21_36,100,CD,UNIT_PRICE,
21_36,=,NNP,EXTRA,
21_36,100,CD,AMOUNT,
21_36,No,NNP,TOTAL_ITEMS,
21_36,of,IN,TOTAL_ITEMS,
21_36,items,NNS,TOTAL_ITEMS,
21_36,:,:,TOTAL_ITEMS,
21_36,3,CD,TOTAL_ITEMS,
21_36,Total,NN,TOTAL,
21_36,:,:,TOTAL,
21_36,RS,JJ,TOTAL,
21_36,500,CD,TOTAL,
21_36,PAID,VBN,CASH,
21_36,by,IN,CASH,
21_36,CASH,NNP,CASH,
21_36,:,:,CASH,
21_36,RS,NNP,CASH,
21_36,500,CD,CASH,
21_36,Changes,NNS,BALANCE,
21_36,:,:,BALANCE,
21_36,RS,NNP,BALANCE,
21_36,0,CD,BALANCE,
21_36,Thank,NNP,EXTRA,
21_36,You,PRP,EXTRA,
21_36,For,IN,EXTRA,
21_36,Shopping,VBG,EXTRA,
21_36,Notice,NNP,EXTRA,
21_36,Any,NNP,EXTRA,
21_36,Discrepancy,NNP,EXTRA,
21_36,",",",",EXTRA,
21_36,return,VBP,EXTRA,
21_36,the,DT,EXTRA,
21_36,item,NN,EXTRA,
21_36,(,(,EXTRA,
21_36,exchangeable*,NN,EXTRA,
21_36,),),EXTRA,
21_36,&,CC,EXTRA,
21_36,bill,NN,EXTRA,
21_36,within,IN,EXTRA,
21_36,7,CD,EXTRA,
21_36,days,NNS,EXTRA,
21_36,Designed,VBN,EXTRA,
21_36,by,IN,EXTRA,
21_36,NVM,NNP,EXTRA,
21_36,SOLUTIONS,NNP,EXTRA,
21_36,776843023,CD,EXTRA,
21_36,113159693,CD,EXTRA,
21_32,Mega,NNP,SHOP_NAME,
21_32,Mall,NNP,SHOP_NAME,
21_32,Super,NNP,SHOP_NAME,
21_32,Market,NNP,SHOP_ADDRESS,
21_32,114,CD,SHOP_ADDRESS,
21_32,",",",",SHOP_ADDRESS,
21_32,Navalar,NNP,SHOP_ADDRESS,
21_32,Road,NNP,SHOP_ADDRESS,
21_32,",",",",SHOP_ADDRESS,
21_32,Jaffna,NNP,SHOP_ADDRESS,
21_32,Tel,NNP,TELEPHONE_NUMBER,
21_32,:021,VBD,TELEPHONE_NUMBER,
21_32,222,CD,TELEPHONE_NUMBER,
21_32,4343,CD,TELEPHONE_NUMBER,
21_32,"April,06,2019,11:15",NNP,TIME,
21_32,Ref,NNP,INVOICE_NUMBER,
21_32,283279,CD,INVOICE_NUMBER,
21_32,User,NNP,USER,
21_32,sivaa,NN,USER,
21_32,dialog,NN,PRODUCT_NAME,
21_32,card:49/=,JJ,PRODUCT_NAME,
21_32,RD00002,NNP,BATCH_CODE,
21_32,:,:,EXTRA,
21_32,1,CD,QTY,
21_32,+//0A7//9AL///QC9-,$,EXTRA,
21_32,49,CD,UNIT_PRICE,
21_32,=,$,EXTRA,
21_32,49,CD,AMOUNT,
21_32,dialog,NN,PRODUCT_NAME,
21_32,card:50/=,JJ,PRODUCT_NAME,
21_32,RD00003,NNP,BATCH_CODE,
21_32,:,:,EXTRA,
21_32,1,CD,QTY,
21_32,+//0A7//9AL///QC9-,$,EXTRA,
21_32,50,CD,UNIT_PRICE,
21_32,=,NNP,EXTRA,
21_32,50,CD,AMOUNT,
21_32,No,NNP,TOTAL_ITEMS,
21_32,of,IN,TOTAL_ITEMS,
21_32,items,NNS,TOTAL_ITEMS,
21_32,:,:,TOTAL_ITEMS,
21_32,2,CD,TOTAL_ITEMS,
21_32,Total,NN,TOTAL,
21_32,:,:,TOTAL,
21_32,RS,JJ,TOTAL,
21_32,99,CD,TOTAL,
21_32,PAID,VBN,CASH,
21_32,by,IN,CASH,
21_32,CASH,NNP,CASH,
21_32,:,:,CASH,
21_32,RS,NNP,CASH,
21_32,1000,CD,CASH,
21_32,Changes,NNS,BALANCE,
21_32,:,:,BALANCE,
21_32,RS,NNP,BALANCE,
21_32,901,CD,BALANCE,
21_32,Thank,NNP,EXTRA,
21_32,You,PRP,EXTRA,
21_32,For,IN,EXTRA,
21_32,Shopping,VBG,EXTRA,
21_32,Notice,NNP,EXTRA,
21_32,Any,NNP,EXTRA,
21_32,Discrepancy,NNP,EXTRA,
21_32,",",",",EXTRA,
21_32,return,VBP,EXTRA,
21_32,the,DT,EXTRA,
21_32,item,NN,EXTRA,
21_32,(,(,EXTRA,
21_32,exchangeable*,NN,EXTRA,
21_32,),),EXTRA,
21_32,&,CC,EXTRA,
21_32,bill,NN,EXTRA,
21_32,within,IN,EXTRA,
21_32,7,CD,EXTRA,
21_32,days,NNS,EXTRA,
21_32,Designed,VBN,EXTRA,
21_32,by,IN,EXTRA,
21_32,NVM,NNP,EXTRA,
21_32,SOLUTIONS,NNP,EXTRA,
21_32,776843023,CD,EXTRA,
21_32,113159693,CD,EXTRA,
17_13,Mega,NNP,SHOP_NAME,
17_13,Mall,NNP,SHOP_NAME,
17_13,Super,NNP,SHOP_NAME,
17_13,Market,NNP,SHOP_NAME,
17_13,114,CD,SHOP_ADDRESS,
17_13,",",",",SHOP_ADDRESS,
17_13,Navalar,NNP,SHOP_ADDRESS,
17_13,Road,NNP,SHOP_ADDRESS,
17_13,",",",",SHOP_ADDRESS,
17_13,Jaffna,NNP,SHOP_ADDRESS,
17_13,TEL:021,NNP,TELEPHONE_NUMBER,
17_13,222,CD,TELEPHONE_NUMBER,
17_13,4343,CD,TELEPHONE_NUMBER,
17_13,"March,31,2019,16:45",NNP,TIME,
17_13,Ref,NNP,INVOICE_NUMBER,
17_13,281039,CD,INVOICE_NUMBER,
17_13,user,NN,USER,
17_13,sivaa,NN,USER,
17_13,baby,IN,PRODUCT_NAME,
17_13,rusk:golden,JJ,PRODUCT_NAME,
17_13,cow:original,JJ,PRODUCT_NAME,
17_13,f/1:70g,JJ,PRODUCT_NAME,
17_13,CEO0133,NN,BATCH_CODE,
17_13,:,:,EXTRA,
17_13,1,CD,QTY,
17_13,X,$,EXTRA,
17_13,180,CD,UNIT_PRICE,
17_13,=,NNP,EXTRA,
17_13,180,CD,AMOUNT,
17_13,No,NNP,TOTAL_ITEMS,
17_13,of,IN,TOTAL_ITEMS,
17_13,item,NN,TOTAL_ITEMS,
17_13,:,:,TOTAL_ITEMS,
17_13,1,CD,TOTAL_ITEMS,
17_13,Total,NN,TOTAL,
17_13,:,:,TOTAL,
17_13,RS,JJ,TOTAL,
17_13,180,CD,TOTAL,
17_13,PAID,VBN,CASH,
17_13,BY,NNP,CASH,
17_13,CASE,NNP,CASH,
17_13,:,:,CASH,
17_13,RS,NNP,CASH,
17_13,200,CD,CASH,
17_13,Change,NN,BALANCE,
17_13,:,:,BALANCE,
17_13,RS,JJ,BALANCE,
17_13,20,CD,BALANCE,
17_13,Thank,NNP,EXTRA,
17_13,You,PRP,EXTRA,
17_13,For,IN,EXTRA,
17_13,Shopping,VBG,EXTRA,
17_13,Notice,NNP,EXTRA,
17_13,Any,NNP,EXTRA,
17_13,Discrepancy,NNP,EXTRA,
17_13,",",",",EXTRA,
17_13,return,VBP,EXTRA,
17_13,the,DT,EXTRA,
17_13,item,NN,EXTRA,
17_13,(,(,EXTRA,
17_13,exchangeable*,NN,EXTRA,
17_13,),),EXTRA,
17_13,&,CC,EXTRA,
17_13,bill,NN,EXTRA,
17_13,within,IN,EXTRA,
17_13,7days,CD,EXTRA,
17_13,Designed,VBN,EXTRA,
17_13,by,IN,EXTRA,
17_13,NVM,NNP,EXTRA,
17_13,SOLUTIONS,NNP,EXTRA,
17_13,776843023,CD,EXTRA,
17_13,",",",",EXTRA,
17_13,113159693,CD,EXTRA,
6_33,Mega,NNP,SHOP_NAME,
6_33,Mall,NNP,SHOP_NAME,
6_33,Super,NNP,SHOP_NAME,
6_33,Market,NNP,SHOP_NAME,
6_33,114,CD,SHOP_ADDRESS,
6_33,",",",",SHOP_ADDRESS,
6_33,Navalar,NNP,SHOP_ADDRESS,
6_33,Road,NNP,SHOP_ADDRESS,
6_33,",",",",SHOP_ADDRESS,
6_33,Jaffna,NNP,SHOP_ADDRESS,
6_33,TEL:021,NNP,TELEPHONE_NUMBER,
6_33,222,CD,TELEPHONE_NUMBER,
6_33,4343,CD,TELEPHONE_NUMBER,
6_33,"March,23,2019,15:05",NNP,TIME,
6_33,Ref,NNP,INVOICE_NUMBER,
6_33,278630,CD,INVOICE_NUMBER,
6_33,user,NN,USER,
6_33,sivaa,NN,USER,
6_33,marmite:105g,JJ,PRODUCT_NAME,
